,loss,val_loss,lr
0,0.25105780363082886,0.03819333389401436,0.0010000000474974513
1,0.021516239270567894,0.04013244807720184,0.0010000000474974513
2,0.004322268534451723,0.039412762969732285,0.0010000000474974513
3,0.0018941218731924891,0.038673657923936844,0.0010000000474974513
4,0.0011140307178720832,0.03798285499215126,0.0010000000474974513
5,0.0008751522982493043,0.03644363582134247,0.0010000000474974513
6,0.0007080267532728612,0.03539595752954483,0.0010000000474974513
7,0.0006149348337203264,0.0360056571662426,0.0010000000474974513
8,0.0006208832492120564,0.034492574632167816,0.0010000000474974513
9,0.0005487866583280265,0.030403731390833855,0.0010000000474974513
10,0.0007350001251325011,0.03446656093001366,0.0010000000474974513
11,0.0006692655151709914,0.03138289973139763,0.0010000000474974513
12,0.0004961468512192369,0.020358247682452202,0.0010000000474974513
13,0.0005835167248733342,0.018618125468492508,0.0010000000474974513
14,0.0008424898842349648,0.013748698867857456,0.0010000000474974513
15,0.000587425020057708,0.030944818630814552,0.0010000000474974513
16,0.00046797763206996024,0.01685379631817341,0.0010000000474974513
17,0.00047956392518244684,0.017062587663531303,0.0010000000474974513
18,0.00046491174725815654,0.018384434282779694,0.0010000000474974513
19,0.00030922115547582507,0.012689786963164806,0.000800000037997961
20,0.0002549130585975945,0.012284690514206886,0.000800000037997961
21,0.00024529159418307245,0.017403600737452507,0.000800000037997961
22,0.0002595102123450488,0.017078964039683342,0.000800000037997961
23,0.0002700845943763852,0.022681163623929024,0.000800000037997961
24,0.0002389125875197351,0.02444487251341343,0.000800000037997961
25,0.00015265219553839415,0.01728426292538643,0.000640000042039901
26,7.89881160017103e-05,0.01889120601117611,0.000640000042039901
27,8.926294685807079e-05,0.020827703177928925,0.000640000042039901
28,0.0001005532467388548,0.01944849267601967,0.000640000042039901
29,6.980884791119024e-05,0.016484808176755905,0.0005120000569149852
30,6.0522379499161616e-05,0.014667052775621414,0.0005120000569149852
31,5.425073322840035e-05,0.020010052248835564,0.0005120000569149852
32,4.918016566080041e-05,0.018283208832144737,0.0005120000569149852
33,3.831262802123092e-05,0.01725948415696621,0.00040960003389045596
34,3.3750544389477e-05,0.01892278715968132,0.00040960003389045596
35,3.6304001696407795e-05,0.016242600977420807,0.00040960003389045596
36,3.856113107758574e-05,0.01679757423698902,0.00040960003389045596
37,2.9113403797964565e-05,0.018562370911240578,0.00032768002711236477
38,2.3356937163043767e-05,0.017674725502729416,0.00032768002711236477
39,2.250860234198626e-05,0.01848318614065647,0.00032768002711236477
40,2.2469412215286866e-05,0.015965411439538002,0.00032768002711236477
41,2.2115116735221818e-05,0.017494918778538704,0.0002621440216898918
42,2.0107214368181303e-05,0.016377774998545647,0.0002621440216898918
43,2.0536901502055116e-05,0.01849229447543621,0.0002621440216898918
44,2.1707404812332243e-05,0.017129061743617058,0.0002621440216898918
45,1.6862095435499214e-05,0.017616646364331245,0.00020971521735191345
46,1.5387904568342492e-05,0.016749078407883644,0.00020971521735191345
47,1.789934503904078e-05,0.01904630847275257,0.00020971521735191345
48,1.7426034901291132e-05,0.01704862155020237,0.00020971521735191345
49,1.561214230605401e-05,0.018623268231749535,0.00016777217388153076
50,1.4105097761785146e-05,0.017389975488185883,0.00016777217388153076
51,1.3564948858402204e-05,0.01731930300593376,0.00016777217388153076
52,1.3176604625186883e-05,0.016714399680495262,0.00016777217388153076
53,1.3928473890700843e-05,0.01677369698882103,0.00013421774201560766
54,1.3052306712779682e-05,0.017525332048535347,0.00013421774201560766
55,1.3552715245168656e-05,0.01696278341114521,0.00013421774201560766
56,1.3934856724517886e-05,0.01748473010957241,0.00013421774201560766
57,1.1042234291380737e-05,0.01726132445037365,0.00010737419506767765
58,1.2316827451286372e-05,0.016229860484600067,0.00010737419506767765
59,1.2244822755747009e-05,0.017495885491371155,0.00010737419506767765
60,1.1705113138305023e-05,0.016709523275494576,0.00010737419506767765
61,1.1290686416032258e-05,0.016785720363259315,9.999999747378752e-05
62,1.0162539183511399e-05,0.01666298136115074,9.999999747378752e-05
63,1.162958415079629e-05,0.01630852371454239,9.999999747378752e-05
64,1.1755889318010304e-05,0.017395585775375366,9.999999747378752e-05
65,1.167794380307896e-05,0.016933990642428398,9.999999747378752e-05
66,1.1009878107870463e-05,0.017157817259430885,9.999999747378752e-05
67,1.2172415154054761e-05,0.01686239428818226,9.999999747378752e-05
68,1.065420474333223e-05,0.017527343705296516,9.999999747378752e-05
69,1.1266634828643873e-05,0.017118457704782486,9.999999747378752e-05
70,1.2305449672567192e-05,0.017006030306220055,9.999999747378752e-05
71,1.2426610737747978e-05,0.01737244240939617,9.999999747378752e-05
72,9.986433724407107e-06,0.017552433535456657,9.999999747378752e-05
73,1.1913100024685264e-05,0.016353029757738113,9.999999747378752e-05
74,1.1542998436198104e-05,0.01643620990216732,9.999999747378752e-05
75,1.1444899428170174e-05,0.017323629930615425,9.999999747378752e-05
76,1.183106087410124e-05,0.016888707876205444,9.999999747378752e-05
77,1.1066329534514807e-05,0.016673458740115166,9.999999747378752e-05
78,1.1733680366887711e-05,0.01731644757091999,9.999999747378752e-05
79,1.291867192776408e-05,0.01654122769832611,9.999999747378752e-05
80,1.282844186789589e-05,0.015885109081864357,9.999999747378752e-05
81,1.28213678181055e-05,0.01636996865272522,9.999999747378752e-05
82,1.2716684977931436e-05,0.017849396914243698,9.999999747378752e-05
83,1.219343721459154e-05,0.016043663024902344,9.999999747378752e-05
84,1.287114355363883e-05,0.017106512561440468,9.999999747378752e-05
85,1.1790001735789701e-05,0.016039174050092697,9.999999747378752e-05
86,1.2364358553895727e-05,0.016481272876262665,9.999999747378752e-05
87,1.2715760021819733e-05,0.01619037799537182,9.999999747378752e-05
88,1.500956841482548e-05,0.016304176300764084,9.999999747378752e-05
89,1.4014056432642974e-05,0.01566123217344284,9.999999747378752e-05
90,1.4469725101662334e-05,0.015216540545225143,9.999999747378752e-05
91,1.5413834262290038e-05,0.01604537107050419,9.999999747378752e-05
92,1.8138065570383333e-05,0.015383719466626644,9.999999747378752e-05
93,1.4208661013981327e-05,0.01749347895383835,9.999999747378752e-05
94,1.49236011566245e-05,0.016779452562332153,9.999999747378752e-05
95,1.957922722795047e-05,0.015070086345076561,9.999999747378752e-05
96,1.8356127839069813e-05,0.01596018485724926,9.999999747378752e-05
97,1.8435086531098932e-05,0.017308732494711876,9.999999747378752e-05
98,1.7320888218819164e-05,0.014818469062447548,9.999999747378752e-05
99,2.0235376723576337e-05,0.015477633103728294,9.999999747378752e-05
