,loss,val_loss,lr
0,0.3500354290008545,0.17304927110671997,0.0010000000474974513
1,0.05233744531869888,0.15939171612262726,0.0010000000474974513
2,0.006551235914230347,0.14915527403354645,0.0010000000474974513
3,0.00217450805939734,0.15571896731853485,0.0010000000474974513
4,0.0011850394075736403,0.1432393193244934,0.0010000000474974513
5,0.0009648395352996886,0.14098383486270905,0.0010000000474974513
6,0.0007207994349300861,0.13261468708515167,0.0010000000474974513
7,0.0006400637794286013,0.11469084769487381,0.0010000000474974513
8,0.0004993121256120503,0.11218302696943283,0.0010000000474974513
9,0.0004662990977521986,0.10699791461229324,0.0010000000474974513
10,0.0004504452517721802,0.08367747813463211,0.0010000000474974513
11,0.0004926830297335982,0.06230147182941437,0.0010000000474974513
12,0.0005859436932951212,0.05282314866781235,0.0010000000474974513
13,0.00039728637784719467,0.034863248467445374,0.0010000000474974513
14,0.0002619806909933686,0.03752889111638069,0.0010000000474974513
15,0.00032684908364899457,0.04276067763566971,0.0010000000474974513
16,0.00041987589793279767,0.05300098657608032,0.0010000000474974513
17,0.0006907735951244831,0.02970249019563198,0.0010000000474974513
18,0.0006025778129696846,0.03546948730945587,0.0010000000474974513
19,0.00045046553714200854,0.025114960968494415,0.0010000000474974513
20,0.0005280497716739774,0.02258310467004776,0.0010000000474974513
21,0.0007347895880229771,0.026144683361053467,0.0010000000474974513
22,0.0008063176064752042,0.023610293865203857,0.0010000000474974513
23,0.0008229389204643667,0.01163328904658556,0.0010000000474974513
24,0.0005599854048341513,0.023605167865753174,0.0010000000474974513
25,0.0006757506635040045,0.013238177634775639,0.0010000000474974513
26,0.0005752156721428037,0.035107310861349106,0.0010000000474974513
27,0.0006867328193038702,0.044435106217861176,0.0010000000474974513
28,0.00020243899780325592,0.027546541765332222,0.00020000000949949026
29,3.7876659916946664e-05,0.029250217601656914,0.00020000000949949026
30,2.6035153496195562e-05,0.029218453913927078,0.00020000000949949026
31,2.1719100914197043e-05,0.029648171737790108,0.00020000000949949026
32,1.9337285266374238e-05,0.029928840696811676,9.999999747378752e-05
33,1.8567130609881133e-05,0.029855646193027496,9.999999747378752e-05
34,1.6335177861037664e-05,0.029949843883514404,9.999999747378752e-05
35,1.7438944269088097e-05,0.03023407980799675,9.999999747378752e-05
36,1.670688288868405e-05,0.029437355697155,9.999999747378752e-05
37,1.5875268218223937e-05,0.029794931411743164,9.999999747378752e-05
38,1.5225661627482623e-05,0.03042023256421089,9.999999747378752e-05
39,1.4981803360569756e-05,0.029575712978839874,9.999999747378752e-05
40,1.5542895198450424e-05,0.030524587258696556,9.999999747378752e-05
41,1.5110039385035634e-05,0.029872236773371696,9.999999747378752e-05
42,1.4185571671987418e-05,0.03037184290587902,9.999999747378752e-05
43,1.4932556950952858e-05,0.03117324598133564,9.999999747378752e-05
44,1.5337229342549108e-05,0.030037499964237213,9.999999747378752e-05
45,1.3270091585582122e-05,0.029435299336910248,9.999999747378752e-05
46,1.4140574421617202e-05,0.030232977122068405,9.999999747378752e-05
47,1.3599214071291499e-05,0.030853474512696266,9.999999747378752e-05
48,1.3417710761132184e-05,0.029277918860316277,9.999999747378752e-05
49,1.4574412489309907e-05,0.030588459223508835,9.999999747378752e-05
50,1.3832249351253267e-05,0.0298151858150959,9.999999747378752e-05
51,1.3537021914089564e-05,0.03049403615295887,9.999999747378752e-05
52,1.3567980204243213e-05,0.029865818098187447,9.999999747378752e-05
53,1.3242948625702411e-05,0.03128226473927498,9.999999747378752e-05
54,1.2094939847884234e-05,0.030788058415055275,9.999999747378752e-05
55,1.2241603144502733e-05,0.030116582289338112,9.999999747378752e-05
56,1.334655644313898e-05,0.03108803555369377,9.999999747378752e-05
57,1.2510387023212388e-05,0.03138863667845726,9.999999747378752e-05
58,1.2162065104348585e-05,0.030635124072432518,9.999999747378752e-05
59,1.2282273928576615e-05,0.031296513974666595,9.999999747378752e-05
60,1.2275118024263065e-05,0.030365826562047005,9.999999747378752e-05
61,1.205994158226531e-05,0.032426245510578156,9.999999747378752e-05
62,1.2520764357759617e-05,0.03159826993942261,9.999999747378752e-05
63,1.2884948773717042e-05,0.030669458210468292,9.999999747378752e-05
64,1.2089834854123183e-05,0.03087565489113331,9.999999747378752e-05
65,1.1904816346941516e-05,0.02998562529683113,9.999999747378752e-05
66,1.1898166121682152e-05,0.031713735312223434,9.999999747378752e-05
67,1.1384046956663951e-05,0.03215519338846207,9.999999747378752e-05
68,1.2217197763675358e-05,0.03115597367286682,9.999999747378752e-05
69,1.1583936611714307e-05,0.0312994085252285,9.999999747378752e-05
70,1.225525738846045e-05,0.03194021061062813,9.999999747378752e-05
71,1.1676842404995114e-05,0.0320865623652935,9.999999747378752e-05
72,1.2355554645182565e-05,0.0319538377225399,9.999999747378752e-05
73,1.2247025551914703e-05,0.03236619010567665,9.999999747378752e-05
74,1.250157492904691e-05,0.0327475368976593,9.999999747378752e-05
75,1.2747653272526804e-05,0.031939201056957245,9.999999747378752e-05
76,1.1805130270658992e-05,0.03157453611493111,9.999999747378752e-05
77,1.2155900549259968e-05,0.030869893729686737,9.999999747378752e-05
78,1.2159771358710714e-05,0.03144078701734543,9.999999747378752e-05
79,1.0251503226754721e-05,0.03296149522066116,9.999999747378752e-05
80,1.1687845471897162e-05,0.032529253512620926,9.999999747378752e-05
81,1.209500987897627e-05,0.03221924975514412,9.999999747378752e-05
82,1.1320493285893463e-05,0.03153654560446739,9.999999747378752e-05
83,1.1368775631126482e-05,0.03221375495195389,9.999999747378752e-05
84,1.2374238394841086e-05,0.03318687900900841,9.999999747378752e-05
85,1.1863504369102884e-05,0.03318766877055168,9.999999747378752e-05
86,1.196069842990255e-05,0.03233512490987778,9.999999747378752e-05
87,1.277924093301408e-05,0.03366754949092865,9.999999747378752e-05
88,1.2266379599168431e-05,0.032709378749132156,9.999999747378752e-05
89,1.1089688996435143e-05,0.031148672103881836,9.999999747378752e-05
90,1.1233400982746389e-05,0.032957784831523895,9.999999747378752e-05
91,1.2281571798666846e-05,0.03069886565208435,9.999999747378752e-05
92,1.2280769624339882e-05,0.03167463839054108,9.999999747378752e-05
93,1.2472783055272885e-05,0.03109014220535755,9.999999747378752e-05
94,1.3205512914282735e-05,0.03322991356253624,9.999999747378752e-05
95,1.413057998433942e-05,0.033417630940675735,9.999999747378752e-05
96,1.4411127267521806e-05,0.032195135951042175,9.999999747378752e-05
97,1.3312833289091941e-05,0.03361627086997032,9.999999747378752e-05
98,1.353007428406272e-05,0.03225323185324669,9.999999747378752e-05
99,1.466869161959039e-05,0.034609001129865646,9.999999747378752e-05
