,loss,val_loss,lr
0,0.15021029241383077,0.0333726231394143,0.0010000000474974513
1,0.011915216334164142,0.03346690651157807,0.0010000000474974513
2,0.0027714250958524645,0.0326119575264125,0.0010000000474974513
3,0.001309277054388076,0.032150897357998226,0.0010000000474974513
4,0.0007932154147420079,0.030679259192326974,0.0010000000474974513
5,0.000800635528867133,0.028005970192366635,0.0010000000474974513
6,0.000641524120583199,0.026255951166666788,0.0010000000474974513
7,0.0005396420735633001,0.023326043553393464,0.0010000000474974513
8,0.0005357902502873913,0.019017130008031582,0.0010000000474974513
9,0.0005021031165961176,0.016633385471228897,0.0010000000474974513
10,0.00044984786509303374,0.01579913721773131,0.0010000000474974513
11,0.0004088221068377607,0.01437347433690367,0.0010000000474974513
12,0.00041943020652979613,0.008866669995517567,0.0010000000474974513
13,0.0004196943051647395,0.007149685511429762,0.0010000000474974513
14,0.00041559033357771116,0.004690807457242547,0.0010000000474974513
15,0.0005231117940274998,0.006846779266950385,0.0010000000474974513
16,0.000878351597348228,0.0020489544800386347,0.0010000000474974513
17,0.0007959193445276469,0.0020903507488426462,0.0010000000474974513
18,0.0004856348512112163,0.003283000342419435,0.0010000000474974513
19,0.0005220707421540282,0.003901081994689744,0.0010000000474974513
20,0.000733751297229901,0.0018374266520399473,0.0010000000474974513
21,0.00044257664761971683,0.0007983523999051802,0.0010000000474974513
22,0.0004945499385939911,0.00425161839591275,0.0010000000474974513
23,0.000532559349667281,0.007107993973226383,0.0010000000474974513
24,0.00021920168248470873,0.002129949055258827,0.0010000000474974513
25,0.00019796128384768963,0.0020375658220065564,0.0010000000474974513
26,6.138830205600243e-05,0.0020461422070090114,0.00020000000949949026
27,2.1555113744398113e-05,0.0020450679264191925,0.00020000000949949026
28,1.818974025809439e-05,0.00199794904569742,0.00020000000949949026
29,1.901748160889838e-05,0.0017649779931224626,0.00020000000949949026
30,1.662254335315083e-05,0.0018655573146353509,9.999999747378752e-05
31,1.6139745675900485e-05,0.001641213259627593,9.999999747378752e-05
32,1.4955782880861079e-05,0.0015497243489492043,9.999999747378752e-05
33,1.614136696844071e-05,0.0014518558987063066,9.999999747378752e-05
34,1.4693164921482093e-05,0.0016084051578594692,9.999999747378752e-05
35,1.4570713174180128e-05,0.0015280081304432504,9.999999747378752e-05
36,1.484756463469239e-05,0.0014748136946481877,9.999999747378752e-05
37,1.4602899573219475e-05,0.0014135117064519175,9.999999747378752e-05
38,1.4242339157135575e-05,0.0011964776264182452,9.999999747378752e-05
39,1.4124226599960821e-05,0.0010433540526970193,9.999999747378752e-05
40,1.4229702937882393e-05,0.0011327710074918538,9.999999747378752e-05
41,1.3834381134074647e-05,0.0010503997729192007,9.999999747378752e-05
42,1.3937401781731751e-05,0.0011518732022397734,9.999999747378752e-05
43,1.3835358640790218e-05,0.0010541606020053912,9.999999747378752e-05
44,1.3774418694083578e-05,0.0008383174808214193,9.999999747378752e-05
45,1.3674688379978762e-05,0.0009330651273244414,9.999999747378752e-05
46,1.3617897020594682e-05,0.0008023557160852541,9.999999747378752e-05
47,1.3148665420885663e-05,0.0008304369804481494,9.999999747378752e-05
48,1.4368271858984372e-05,0.0008260664401640152,9.999999747378752e-05
49,1.3866257686458994e-05,0.0008553640419167692,9.999999747378752e-05
50,1.3038706792940502e-05,0.0006776261344102436,9.999999747378752e-05
51,1.2908148783026263e-05,0.0008507031036123376,9.999999747378752e-05
52,1.255011555258534e-05,0.0006625358183900344,9.999999747378752e-05
53,1.3208890050009358e-05,0.0007592995454364553,9.999999747378752e-05
54,1.3278508249641164e-05,0.0005622564961507531,9.999999747378752e-05
55,1.3635635359605659e-05,0.000537184208575315,9.999999747378752e-05
56,1.3992667099955724e-05,0.0005275113397711439,9.999999747378752e-05
57,1.25112056684884e-05,0.0005643146447757067,9.999999747378752e-05
58,1.2422966974554584e-05,0.00041345935435323363,9.999999747378752e-05
59,1.175978180981474e-05,0.00039833508319510466,9.999999747378752e-05
60,1.1533594188222196e-05,0.0003312721954867372,9.999999747378752e-05
61,1.225278379934025e-05,0.0002549157446804296,9.999999747378752e-05
62,1.2432551366146071e-05,0.00046858847028864866,9.999999747378752e-05
63,1.2837195408792467e-05,0.00027948486817406555,9.999999747378752e-05
64,1.3044571833233931e-05,0.00033009243408491,9.999999747378752e-05
65,1.2245011412232998e-05,0.00030583330251453126,9.999999747378752e-05
66,1.1798214864029432e-05,0.0002924514847109094,9.999999747378752e-05
67,1.3040113435636158e-05,0.00021242598123880554,9.999999747378752e-05
68,1.217551231093239e-05,0.00018568577546955505,9.999999747378752e-05
