,loss,val_loss,lr
0,0.022587126512080433,0.011186279185870984,0.0010000000474974513
1,0.011329013537615538,0.01288606258558816,0.0010000000474974513
2,0.009968547075986862,0.015236059765748936,0.0010000000474974513
3,0.008635029336437583,0.015464176480048176,0.0010000000474974513
4,0.005146424286067486,0.029958965529784047,0.0010000000474974513
5,0.0026411478221416472,0.04830376286830368,0.00020000000949949026
6,0.002247746435459703,0.058344386983662844,0.00020000000949949026
7,0.0018364008469507098,0.056004306164987645,0.00020000000949949026
8,0.0014126251894049347,0.054978335324417926,0.00020000000949949026
9,0.0011036501452326775,0.053730298355542896,9.999999747378752e-05
10,0.0009607460629194975,0.051816057654675736,9.999999747378752e-05
11,0.0008503670082427562,0.05030469339469384,9.999999747378752e-05
12,0.0007517249754164368,0.04903138226604667,9.999999747378752e-05
13,0.0006550125416833907,0.04803629826497415,9.999999747378752e-05
14,0.0005831765627954156,0.046426891814917326,9.999999747378752e-05
15,0.0004988038627197966,0.04510816853043848,9.999999747378752e-05
16,0.0004153509129537269,0.04286777440073161,9.999999747378752e-05
17,0.00033651830221060664,0.043612369368302414,9.999999747378752e-05
18,0.0002695350782596506,0.042586667977016546,9.999999747378752e-05
19,0.0002100152804632671,0.044744098237876236,9.999999747378752e-05
20,0.0001436202744662296,0.04392726427136824,9.999999747378752e-05
21,9.999632355174981e-05,0.044800020979139314,9.999999747378752e-05
22,7.475470200006384e-05,0.04443472415080358,9.999999747378752e-05
23,5.6809176749084143e-05,0.044144692477481116,9.999999747378752e-05
24,4.730535663838964e-05,0.043290115635970544,9.999999747378752e-05
25,4.066348814376397e-05,0.0437509154033815,9.999999747378752e-05
26,3.2273675205942706e-05,0.04279614249565478,9.999999747378752e-05
27,2.83183237479534e-05,0.042653745425672365,9.999999747378752e-05
28,2.500147147657117e-05,0.042238297053323735,9.999999747378752e-05
29,1.8242415881104534e-05,0.042271171375338375,9.999999747378752e-05
30,2.0270296608941863e-05,0.04236720381946913,9.999999747378752e-05
31,1.600285851964145e-05,0.04183565304967864,9.999999747378752e-05
32,1.5507917632930914e-05,0.04199615567280301,9.999999747378752e-05
33,1.1801573127740995e-05,0.04175049439072609,9.999999747378752e-05
34,1.0298524266545428e-05,0.04158603088480645,9.999999747378752e-05
35,1.193596855046053e-05,0.04151272882932219,9.999999747378752e-05
36,7.036060110294784e-06,0.04166521873838942,9.999999747378752e-05
37,6.1858951676185825e-06,0.04154682673256973,9.999999747378752e-05
38,5.365599331526028e-06,0.041319603100419044,9.999999747378752e-05
39,1.4646394429291832e-05,0.041386358953755475,9.999999747378752e-05
40,5.886815974918136e-06,0.04138565182300477,9.999999747378752e-05
41,4.115083311262424e-06,0.04127836272377392,9.999999747378752e-05
42,8.789680559857516e-06,0.041277567245836914,9.999999747378752e-05
43,6.127123201622453e-06,0.041275309912603475,9.999999747378752e-05
44,7.2814933309928164e-06,0.04101179215800146,9.999999747378752e-05
45,3.19823383279072e-06,0.04101226893093052,9.999999747378752e-05
46,1.3754212437788738e-06,0.04099030131152991,9.999999747378752e-05
47,4.581576749842498e-06,0.04031844793594089,9.999999747378752e-05
48,1.5620656383816823e-05,0.040737518141495774,9.999999747378752e-05
49,2.571346923332385e-06,0.04094075829047581,9.999999747378752e-05
50,1.4228456489036035e-05,0.04083221065330094,9.999999747378752e-05
51,6.2996531289627455e-06,0.04037905571147286,9.999999747378752e-05
52,1.3589586814077847e-06,0.04059152719404163,9.999999747378752e-05
53,1.1536315963667222e-06,0.0404873206119599,9.999999747378752e-05
54,5.970079479311608e-07,0.04053367600487224,9.999999747378752e-05
55,7.822265558843355e-07,0.040391408709873414,9.999999747378752e-05
56,9.488894301057372e-07,0.0405527710079633,9.999999747378752e-05
57,1.5887820900957194e-05,0.03986203847131852,9.999999747378752e-05
58,2.359917374121778e-06,0.03999239251274487,9.999999747378752e-05
59,8.864511671902164e-07,0.040039987817149736,9.999999747378752e-05
60,3.0028599297793333e-07,0.04003716334058293,9.999999747378752e-05
61,1.7643132827060982e-06,0.039959579288702585,9.999999747378752e-05
